# Generated by Cross Validation Log[com.rapidminer.datatable.SimpleDataTable]
# Iteration	Execution Time	n_trees	max_depth	criterion	pruning	confidence	pre prunning	min gain	min leaf size	AUC
1181.0	3703.0	106.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8290128098022835
1179.0	5187.0	154.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8349213311055417
1185.0	3422.0	106.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8416207184628238
1182.0	5094.0	154.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8341666666666665
1186.0	4297.0	178.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.8052492341966027
1188.0	3953.0	130.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8475619604566973
1183.0	5954.0	226.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8485609857978279
1187.0	5375.0	226.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8186368699526595
1191.0	3406.0	106.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8373343079922029
1193.0	2906.0	106.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.7996379838485101
1184.0	6859.0	226.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8372291840712893
1192.0	4360.0	154.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8466680590364802
1189.0	5890.0	178.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8359391534391534
1194.0	4359.0	154.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8376615148983572
1196.0	3438.0	130.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8076963241436926
1199.0	2859.0	106.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.7999624060150377
1190.0	6406.0	202.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8409600389863549
1197.0	5125.0	226.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8125536062378167
1204.0	2797.0	82.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8549846839320523
1200.0	4781.0	130.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8227610693400166
1202.0	3922.0	154.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8095753272069061
1195.0	6735.0	202.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8333263714842664
1201.0	5813.0	226.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8398113338902814
1203.0	4891.0	178.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8494061542745754
1210.0	1547.0	34.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.7972918407128934
1206.0	4594.0	130.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8315873015873017
1198.0	7640.0	250.0	10.0	information_gain	true	0.1	true	0.01	1.0	0.8362935115566696
1205.0	5297.0	154.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8363220551378447
1209.0	2687.0	82.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.7990309106098581
1207.0	5453.0	202.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8477624617098302
1215.0	2766.0	58.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8262886382623224
1214.0	4422.0	178.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8067975494291284
1212.0	5531.0	202.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8454838485101643
1211.0	5750.0	178.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8385839598997494
1216.0	3953.0	130.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.837427596769702
1213.0	5094.0	226.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8167341966026177
1219.0	4044.0	106.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8423162071846283
1221.0	2340.0	58.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.855694096351991
1218.0	4402.0	154.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8518455861876916
1208.0	7933.0	250.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8419291283764968
1220.0	4965.0	202.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8140009746588694
1217.0	6387.0	250.0	10.0	gini_index	true	0.1	true	0.01	1.0	0.8407268170426067
1228.0	2172.0	58.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.7970488721804512
1225.0	3340.0	130.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.8022521581732107
1227.0	3359.0	106.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8493428014480646
1223.0	4824.0	202.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.8088067390698969
1224.0	5058.0	178.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.848129351155667
1229.0	4485.0	154.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8465859092174881
1233.0	3203.0	82.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8342676134781399
1222.0	6652.0	202.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8374213311055417
1235.0	3141.0	106.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8006467557783348
1230.0	6625.0	250.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8493803954330271
1226.0	7636.0	250.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.836832358674464
1232.0	5797.0	250.0	10.0	accuracy	true	0.1	true	0.01	1.0	0.8167460317460318
1234.0	5266.0	154.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8288095238095238
1239.0	2968.0	82.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8553745474798106
1231.0	7078.0	226.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.837801448064606
1237.0	4344.0	178.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8082936507936507
1238.0	3937.0	154.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8075445558340295
1244.0	1219.0	10.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.806051239209134
1250.0	1359.0	10.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8230496379838487
1246.0	2655.0	82.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.7990309106098581
1240.0	5514.0	202.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8529775828460039
1241.0	4670.0	130.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8390831244778614
1236.0	7545.0	226.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8337043998886104
1251.0	1467.0	10.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.7576190476190476
1245.0	4779.0	154.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.835139933166249
1242.0	6030.0	250.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8152450570871623
1248.0	5170.0	202.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8116457811194653
1256.0	2094.0	34.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8225153160679476
1243.0	6795.0	250.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8347131718184351
1258.0	1468.0	10.0	26.0	information_gain	true	0.1	true	0.01	2.0	0.8188137009189642
1247.0	6264.0	226.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8449846839320523
1249.0	6279.0	178.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8354908103592316
1252.0	4328.0	106.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8431683375104428
1254.0	4344.0	130.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8500710108604845
1262.0	1360.0	10.0	26.0	gini_index	true	0.1	true	0.01	2.0	0.8067401141743249
1260.0	1922.0	34.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.837364940128098
1253.0	5375.0	202.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8106746031746033
1257.0	3907.0	154.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.8025556947925369
1267.0	1328.0	10.0	26.0	accuracy	true	0.1	true	0.01	2.0	0.7808458646616542
1268.0	1781.0	34.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.7983027011974382
1255.0	6469.0	226.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8427784739626846
1265.0	3375.0	106.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8497326649958229
1266.0	3656.0	130.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8012092731829574
1261.0	5766.0	250.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8136271233639654
1264.0	5313.0	178.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8465928710665553
1263.0	5515.0	226.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8139355332776386
1272.0	2766.0	58.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8352610693400168
1259.0	7594.0	226.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8367140072403231
1274.0	3312.0	106.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8006467557783348
1271.0	5312.0	154.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8397438039543303
1279.0	2281.0	58.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.845978835978836
1270.0	6000.0	178.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8293114731272626
1273.0	5391.0	226.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.8097076023391813
1269.0	7578.0	226.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8383013088276247
1276.0	4813.0	130.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8398767752715122
1275.0	5485.0	154.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8320196324143694
1277.0	4531.0	178.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8054692286271233
1283.0	2250.0	58.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8050090504037872
1282.0	4657.0	154.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8421553884711781
1281.0	5313.0	202.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8151566416040099
1280.0	6484.0	226.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8501900584795322
1284.0	5468.0	178.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8378689780005569
1278.0	8125.0	250.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8408549150654414
1290.0	3609.0	82.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8443142578668896
1287.0	4312.0	130.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8504935950988584
1288.0	5062.0	154.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8461960456697298
1286.0	6672.0	226.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8488178780284045
1291.0	4453.0	154.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8089731272626011
1296.0	3125.0	82.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8517355889724312
1285.0	8500.0	250.0	26.0	information_gain	true	0.1	true	0.01	4.0	0.8363888888888888
1289.0	7375.0	202.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8323698134224451
1297.0	3828.0	130.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8012092731829574
1294.0	4750.0	178.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.805585491506544
1293.0	5860.0	226.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8122152603731552
1298.0	4234.0	154.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8075445558340295
1301.0	2703.0	82.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8027290448343081
1292.0	7484.0	226.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8387190197716514
1295.0	6907.0	250.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8435115566694515
1299.0	5844.0	226.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8147291840712892
1300.0	6359.0	178.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8405889724310779
1303.0	6031.0	202.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8501642996379839
1308.0	4235.0	106.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8430562517404624
1304.0	5797.0	154.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8328390420495685
1302.0	7187.0	250.0	26.0	gini_index	true	0.1	true	0.01	4.0	0.8420502645502645
1305.0	7063.0	202.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8323997493734338
1315.0	1438.0	10.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8156509328877751
1307.0	6438.0	178.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8354908103592316
1318.0	1219.0	10.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.7610923141186299
1309.0	6438.0	226.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8478139793929268
1310.0	6297.0	250.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8104573934837092
1314.0	3609.0	106.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8501204399888611
1306.0	8531.0	250.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8385066833751044
1313.0	4657.0	178.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8109454191033139
1322.0	1328.0	10.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8108604845446952
1312.0	5203.0	178.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8436027568922306
1320.0	2360.0	34.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8232323865218604
1326.0	1500.0	10.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8097650375939851
1311.0	8750.0	250.0	30.0	information_gain	true	0.1	true	0.01	1.0	0.8389362294625453
1316.0	6422.0	250.0	26.0	accuracy	true	0.1	true	0.01	4.0	0.8097194374825953
1328.0	2125.0	34.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8306578947368422
1323.0	3625.0	106.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8041367307156781
1329.0	1484.0	10.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.7574373433583961
1319.0	5672.0	178.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.846203007518797
1317.0	6078.0	202.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8378104984683933
1331.0	1532.0	10.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8016085352269563
1321.0	6032.0	226.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.817875939849624
1332.0	1844.0	34.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.7913993316624895
1334.0	2094.0	34.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8237385129490393
1327.0	5048.0	178.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8109454191033139
1337.0	1265.0	10.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.7832459621275412
1342.0	1360.0	10.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.7618581175160123
1324.0	7391.0	250.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8455701754385965
1340.0	1938.0	34.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.833659844054581
1325.0	7281.0	202.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8417397660818715
1339.0	2937.0	58.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8250675299359511
1333.0	4985.0	130.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8366715399610136
1335.0	4922.0	178.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8054692286271233
1336.0	5204.0	202.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.8103801169590643
1343.0	2156.0	34.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8281794764689503
1345.0	1797.0	34.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8048503202450572
1330.0	7219.0	250.0	30.0	gini_index	true	0.1	true	0.01	1.0	0.8485261765524925
1347.0	2547.0	58.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8380625174046227
1351.0	2047.0	34.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8185268727373991
1352.0	2937.0	58.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8332490949596213
1348.0	4203.0	130.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8514299637983849
1341.0	7031.0	202.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8417397660818715
1354.0	2235.0	58.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.7939786967418547
1338.0	8343.0	250.0	18.0	information_gain	true	0.1	true	0.01	1.0	0.8393609022556392
1355.0	1922.0	34.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.7882177666388193
1344.0	6234.0	250.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8140615427457533
1346.0	6016.0	202.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8477624617098302
1356.0	2313.0	58.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8302917014759121
1349.0	7000.0	202.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8323301308827624
1361.0	2562.0	58.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8221191868560289
1359.0	3250.0	82.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8319423558897243
1353.0	6047.0	250.0	30.0	accuracy	true	0.1	true	0.01	1.0	0.8142133110554163
1350.0	7281.0	226.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8308263714842663
1357.0	3609.0	130.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8087280701754386
1364.0	2250.0	58.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8036995265942635
1368.0	1312.0	10.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8011514898357005
1362.0	4625.0	130.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8316527429685324
1358.0	5547.0	202.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8477624617098302
1366.0	2453.0	58.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8321310219994432
1363.0	4844.0	202.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8140009746588694
1372.0	1297.0	10.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8132758980785297
1367.0	2828.0	82.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8396686159844056
1360.0	6500.0	250.0	18.0	gini_index	true	0.1	true	0.01	1.0	0.8453745474798108
1377.0	1250.0	10.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.7820788081314397
1371.0	3265.0	82.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8415810359231412
1375.0	2079.0	58.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.7937990810359231
1365.0	5672.0	202.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8501315789473685
1370.0	5329.0	154.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8358618769145085
1378.0	2578.0	82.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.7995091896407687
1373.0	3860.0	130.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8424749373433584
1380.0	1891.0	34.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8242878028404343
1369.0	6156.0	226.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8366666666666667
1381.0	2891.0	82.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8502109440267335
1374.0	4828.0	202.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8140009746588694
1382.0	3343.0	82.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.824556530214425
1387.0	1844.0	34.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8363095238095237
1386.0	3484.0	130.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8012092731829574
1385.0	3922.0	106.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8326099972152605
1392.0	1750.0	34.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.796895015316068
1379.0	5860.0	250.0	18.0	accuracy	true	0.1	true	0.01	1.0	0.8175187969924813
1389.0	2641.0	82.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.802063492063492
1376.0	7328.0	226.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8381913116123643
1384.0	4562.0	154.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8486800334168756
1383.0	4953.0	202.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8116457811194653
1391.0	3118.0	82.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8381913116123643
1396.0	1430.0	10.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8057268170426066
1388.0	5493.0	226.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.8092641325536063
1395.0	2821.0	58.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8223433583959899
1402.0	1406.0	10.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8257786828181566
1394.0	3805.0	106.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8381397939292677
1401.0	2735.0	82.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.7965002784739628
1405.0	1344.0	10.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.7576190476190476
1397.0	4180.0	106.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8411751601225286
1399.0	4149.0	154.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8120196324143691
1390.0	7524.0	226.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8381913116123643
1404.0	2515.0	58.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.844276663881927
1393.0	5477.0	154.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8292836257309941
1408.0	2063.0	34.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8239299637983848
1398.0	6368.0	226.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.845024366471735
1406.0	3281.0	106.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.7999624060150377
1412.0	2250.0	58.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.7970488721804512
1409.0	3547.0	106.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8480353661932609
1407.0	4218.0	106.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8249255082149821
1414.0	2015.0	34.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8381446672236146
1400.0	7712.0	226.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8355374547479812
1413.0	4719.0	154.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8411793372319689
1420.0	1813.0	34.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.7983027011974382
1403.0	8187.0	250.0	10.0	information_gain	true	0.1	true	0.01	4.0	0.8319235588972431
1410.0	6219.0	178.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8359482038429407
1417.0	3438.0	82.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8292230576441103
1418.0	3203.0	106.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8028223336118074
1411.0	6422.0	226.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.845024366471735
1419.0	3688.0	106.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.8408409913673072
1416.0	4953.0	130.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8362628794207743
1415.0	5531.0	226.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8139355332776386
1423.0	2687.0	58.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8363652186020607
1426.0	3078.0	82.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8488686995265942
1422.0	4172.0	154.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8071219715956557
1421.0	6562.0	226.0	14.0	gini_index	true	0.1	true	0.01	2.0	0.8501900584795322
1429.0	3203.0	106.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.7996379838485101
1432.0	2500.0	58.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8467585630743526
1427.0	4797.0	130.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8405840991367308
1425.0	5172.0	178.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8493219159008634
1430.0	4344.0	130.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8358869395711501
1433.0	2812.0	82.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.7994207741576163
1428.0	5594.0	226.0	22.0	accuracy	true	0.1	true	0.01	2.0	0.8139355332776386
1424.0	7032.0	250.0	10.0	gini_index	true	0.1	true	0.01	4.0	0.8378362573099416
1437.0	2297.0	58.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.8050090504037872
1440.0	3594.0	130.0	18.0	accuracy	true	0.1	true	0.01	4.0	0.8022521581732107
1438.0	4156.0	130.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8425988582567531
1436.0	4969.0	130.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8231182121971596
1434.0	6109.0	178.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8305068226120857
1431.0	8172.0	250.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8404650515176831
1435.0	5532.0	226.0	14.0	accuracy	true	0.1	true	0.01	2.0	0.8122152603731552
1439.0	4750.0	178.0	14.0	accuracy	true	0.1	true	0.01	1.0	0.8124839877471455
1441.0	4047.0	106.0	10.0	information_gain	true	0.1	true	0.01	2.0	0.8348719019771652
1444.0	3391.0	82.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8446714007240324
1443.0	5953.0	250.0	10.0	accuracy	true	0.1	true	0.01	4.0	0.8078285992759676
1446.0	3578.0	130.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8069750765803396
1453.0	3047.0	82.0	22.0	gini_index	true	0.1	true	0.01	1.0	0.8525153160679478
1447.0	4109.0	130.0	30.0	gini_index	true	0.1	true	0.01	4.0	0.842435254803676
1452.0	3672.0	106.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.8447605123920914
1454.0	1500.0	10.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.7860602896129214
1442.0	8218.0	250.0	22.0	information_gain	true	0.1	true	0.01	2.0	0.8400751879699249
1445.0	5578.0	154.0	18.0	information_gain	true	0.1	true	0.01	4.0	0.8323739905318852
1448.0	5250.0	178.0	10.0	gini_index	true	0.1	true	0.01	2.0	0.843546365914787
1459.0	1406.0	10.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8156509328877751
1456.0	2843.0	82.0	22.0	accuracy	true	0.1	true	0.01	1.0	0.8027290448343081
1449.0	6875.0	250.0	18.0	gini_index	true	0.1	true	0.01	2.0	0.8435115566694515
1451.0	6906.0	202.0	14.0	information_gain	true	0.1	true	0.01	1.0	0.8397556390977445
1463.0	1469.0	10.0	14.0	accuracy	true	0.1	true	0.01	4.0	0.7610923141186299
1458.0	3328.0	106.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8010038986354775
1457.0	3797.0	130.0	30.0	accuracy	true	0.1	true	0.01	4.0	0.8039118629908103
1450.0	8421.0	250.0	14.0	information_gain	true	0.1	true	0.01	2.0	0.8388241436925649
1455.0	5688.0	154.0	18.0	information_gain	true	0.1	true	0.01	2.0	0.8397438039543303
1467.0	2234.0	34.0	14.0	information_gain	true	0.1	true	0.01	4.0	0.8228425229741021
1462.0	4781.0	178.0	10.0	accuracy	true	0.1	true	0.01	2.0	0.8047222222222222
1461.0	5016.0	154.0	18.0	gini_index	true	0.1	true	0.01	4.0	0.8358987747145642
1464.0	4328.0	106.0	22.0	information_gain	true	0.1	true	0.01	1.0	0.8434461152882206
1472.0	2203.0	34.0	14.0	gini_index	true	0.1	true	0.01	4.0	0.8306578947368422
1460.0	7250.0	250.0	22.0	gini_index	true	0.1	true	0.01	2.0	0.8435115566694515
1466.0	5766.0	202.0	14.0	gini_index	true	0.1	true	0.01	1.0	0.8512663603453078
1465.0	6296.0	250.0	18.0	accuracy	true	0.1	true	0.01	2.0	0.8104573934837092
1469.0	5781.0	154.0	30.0	information_gain	true	0.1	true	0.01	4.0	0.8271846282372598
