loan_id,amount_loan,duration,payments,status,gender_clt,frequency,region,ratio of urban inhabitants,average salary,ratio enterpreneurs,criminality_growth,unemploymant_growth,age_at_loan,months_acc_at_loan,type_trans_count_c,type_trans_mean_c,amount_trans_mean,amount_trans_min,amount_trans_max,amount_trans_std,amount_trans_last,amount_trans_cov,amount_trans_abs_min,amount_trans_rangev,balance_mean,balance_min,balance_max,balance_std,balance_last,balance_cov,balance_abs_min,balance_rangev,balance_negative,months_until_bankrupt,ops_per_month
7192,115992,36,3222,Yes,M,weekly,west Bohemia,0.5920000000000001,8930,0.108,0.0024165416171340595,0.6800000000000002,57,20,46,0.36220472440944884,76.1377952755906,-60600.0,46194.0,11567.789078551777,-8042.0,133813744.16586176,5.4,106794.0,25666.40708661417,200.0,107692.0,17591.055950194852,9669.5,309445249.4428859,200.0,107492.0,0,3,6.35
7194,68832,36,1912,Yes,M,monthly,Prague,1.0,12541,0.167,0.01114566294286997,0.14,37,11,24,0.4528301886792453,972.4679245283022,-24000.0,28353.0,11799.703118067351,-1500.0,139232993.67452833,14.6,52353.0,37557.05471698113,700.0,61939.6,12288.790411270784,51540.7,151014369.7721408,700.0,61239.6,0,26,4.818181818181818
7198,45768,12,3814,Yes,F,weekly,north Moravia,0.626,8994,0.11,-0.0020519896339144354,0.9900000000000002,17,9,22,0.8148148148148148,2015.8370370370374,-23900.0,36574.0,10501.205228710587,-23900.0,110275311.25549857,24.2,60474.0,32555.81851851852,800.0,78327.5,14361.643030576995,54427.5,206256790.5377208,800.0,77527.5,0,14,3.0
7213,113544,36,3154,Yes,M,monthly,south Moravia,0.43700000000000006,8403,0.105,0.0049124343257443085,-0.020000000000000462,53,12,26,0.36619718309859156,188.5478873239438,-20900.0,28386.0,10083.019945161826,-4408.0,101667291.21453117,14.6,49286.0,33990.419718309866,700.0,68048.1,12325.831191185674,13386.8,151926114.55360562,700.0,67348.1,0,4,5.916666666666667
7220,131292,36,3647,Yes,M,weekly,Prague,1.0,12541,0.167,0.01114566294286997,0.14,40,14,29,0.3493975903614458,377.8481927710844,-24000.0,32823.0,11984.19240096131,-3500.0,143620867.50325888,12.1,56823.0,36635.11566265061,1000.0,70288.4,12494.312333486101,31361.3,156107840.6867029,1000.0,69288.4,0,8,5.928571428571429
7226,197748,36,5493,Yes,F,monthly,central Bohemia,0.413,8598,0.123,0.005155690732738636,0.48999999999999977,23,5,11,0.6875,2705.9125000000004,-25100.0,36216.0,19254.869815776477,-5700.0,370750011.62249994,68.3,61316.0,44735.43125,300.0,74413.6,19635.357674451083,43294.5,385547271.00362504,300.0,74113.6,0,7,3.2
7227,314520,60,5242,Yes,F,weekly,east Bohemia,0.53,8254,0.097,0.0015055962729390376,0.9699999999999998,39,16,56,0.4307692307692308,388.36230769230764,-56700.0,49457.0,21790.34825362607,309.5,474819277.0143047,30.0,106157.0,63527.42000000002,500.0,128119.4,28698.379826165863,50517.0,823597004.6468837,500.0,127619.4,0,9,8.125
7233,115812,36,3217,Yes,M,monthly,south Bohemia,0.569,8427,0.107,0.00041519839030777913,0.41999999999999993,43,19,51,0.4112903225806452,337.7266129032257,-50800.0,49887.0,19850.96819333255,-3100.0,394060938.21270066,14.6,100687.0,56646.516129032294,1100.0,119527.2,21971.162852105062,41878.1,482731997.0737215,1100.0,118427.2,0,13,6.526315789473684
7235,154416,48,3217,Yes,F,weekly,south Bohemia,0.653,8968,0.131,0.002404560177654564,0.52,24,6,16,0.5,1668.8374999999996,-19200.0,39098.0,14354.290498364997,-2600.0,206045655.71145162,13.6,58298.0,46715.8,8897.0,81723.5,20286.965558464442,53402.7,411560971.5703226,8897.0,72826.5,0,16,5.333333333333333
7240,274740,60,4579,Yes,M,weekly,south Moravia,0.505,8288,0.11,-0.0011790135586559245,0.7299999999999995,14,7,13,0.48148148148148145,1522.7074074074083,-36700.0,63366.0,27294.178010421165,182.8,744972153.2645586,30.0,100066.0,57188.21111111113,600.0,122893.1,25256.6658167142,41142.9,637899168.1771796,600.0,122293.1,0,8,3.857142857142857
7241,168984,24,7041,No,M,monthly,Prague,1.0,12541,0.167,0.01114566294286997,0.14,18,19,74,0.4625,151.90187499999956,-55200.0,49960.0,18218.816178852052,14200.0,331925262.9588015,2.5,105160.0,56053.99750000008,-517.7,120806.4,28355.36015800731,24304.3,804026449.6903082,517.7,121324.09999999999,1,3,8.421052631578947
7243,217152,36,6032,Yes,M,monthly,north Moravia,0.626,8994,0.11,-0.0020519896339144354,0.9900000000000002,21,11,21,0.3684210526315789,741.7438596491231,-34200.0,54286.0,19111.47447848522,226.2,365248456.7417919,4.4,88486.0,49107.06666666669,400.0,109774.3,18394.513784863888,42293.9,338358137.38154763,400.0,109374.3,0,7,5.181818181818182
7246,148920,60,2482,Yes,M,weekly,south Moravia,0.621,8444,0.106,-0.0026637029144583957,0.22999999999999998,19,6,16,0.5161290322580645,492.858064516129,-22780.0,22338.0,10721.958332188333,-2900.0,114960390.4771828,30.0,45118.0,32435.319354838695,400.0,63289.9,15220.65126336407,15278.6,231668224.88094625,400.0,62889.9,0,6,5.166666666666667
7249,69360,48,1445,Yes,M,monthly,east Bohemia,0.735,8369,0.117,-0.0020938877995546053,0.52,52,15,31,0.3974358974358974,495.7064102564105,-13700.0,17782.0,7155.811498597825,-13700.0,51205638.203464866,14.6,31482.0,33857.10641025642,1100.0,52365.0,9598.252851868401,38665.0,92126457.80839995,1100.0,51265.0,0,26,5.2
7259,108144,36,3004,Yes,F,monthly,south Moravia,0.621,8444,0.106,-0.0026637029144583957,0.22999999999999998,30,8,23,0.41818181818181815,398.5709090909086,-60600.0,45740.0,21829.602141423507,-3500.0,476531529.65284175,14.6,106340.0,54652.89818181817,900.0,123863.4,25585.472260311017,21921.3,654616390.7831446,900.0,122963.4,0,7,6.875
7262,182628,36,5073,Yes,M,monthly,north Moravia,0.6459999999999999,8819,0.099,0.003202156021792048,0.28000000000000025,34,5,10,0.7692307692307693,3512.376923076923,-12600.0,23204.0,11034.077886193742,183.5,121750874.79858974,67.1,35804.0,33229.1076923077,500.0,52246.0,14579.421766566596,45660.9,212559539.0474359,500.0,51746.0,0,9,2.6
7263,89880,24,3745,Yes,M,weekly,north Moravia,0.899,10177,0.081,0.0008059231850084271,1.12,32,5,13,0.4482758620689655,1347.568965517241,-47100.0,46981.0,21086.368820962165,-12300.0,444634950.05364525,26.2,94081.0,62571.28275862068,800.0,116004.2,27471.97500043153,39079.5,754709410.4243349,800.0,115204.2,0,10,5.8
7271,392460,60,6541,Yes,F,monthly,central Bohemia,0.58,8754,0.137,0.0005933067581347919,0.47999999999999954,15,23,46,0.32167832167832167,372.34405594405615,-35300.0,58870.0,19837.442359764755,216.2,393524119.376989,14.6,94170.0,57131.74055944061,900.0,115913.4,20293.363479654072,53259.7,411820601.3173575,900.0,115013.4,0,8,6.217391304347826
7284,52788,12,4399,Yes,M,monthly,south Bohemia,0.519,9045,0.124,0.0005782706306551466,0.4700000000000002,20,8,21,0.4883720930232558,489.0465116279071,-17920.0,11427.0,5366.660290576611,1900.0,28801042.674451828,14.6,29347.0,22198.179069767448,1000.0,41469.1,6652.642956340849,21029.0,44257658.3045515,1000.0,40469.1,0,4,5.375
7304,419880,60,6998,Yes,F,weekly,Prague,1.0,12541,0.167,0.01114566294286997,0.14,49,5,11,0.6111111111111112,1372.4722222222222,-64800.0,62982.0,33871.42166678545,300.0,1147273205.729183,39.0,127782.0,59352.83333333334,200.0,104039.9,27879.396856671145,24704.4,777260769.0917646,200.0,103839.9,0,3,3.6
7305,54024,12,4502,Yes,M,monthly,south Moravia,0.5379999999999999,8814,0.107,-0.00044954494177120704,0.9800000000000004,28,22,45,0.30612244897959184,174.71156462585037,-30100.0,40521.0,13999.218036784796,109.6,195978105.6414407,14.6,70621.0,36480.18503401359,1000.0,81705.8,15469.988112964207,25697.2,239320532.2152539,1000.0,80705.8,0,5,6.681818181818182
7308,129408,24,5392,Yes,F,monthly,north Moravia,0.631,8110,0.109,-0.0015558111905255812,0.7800000000000002,34,14,29,0.27102803738317754,226.16448598130847,-16100.0,24212.0,7745.727553476762,-4780.0,59996295.33268912,14.6,40312.0,30869.78130841124,1000.0,56055.6,11709.142374755249,24199.5,137104015.15228882,1000.0,55055.6,0,4,7.642857142857143
